,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1211,1157279607440191002,https://www.airbnb.com/rooms/1157279607440191002,20250317171123,2025-03-18,city scrape,97-2D Private Bedroom 25 Mins 2 NYC Times SQ,"Clean, private, quiet, safe bedroom for 1 person /4 bedroom 1 bathroom co-living apartment/ mostly young professional, interns, student roommates /Quiet street of Jersey City /Near bus stop /Bus 20-25 minutes to midtown Manhattan, Times Square, or 14 minutes to Hoboken Path Train Station, then take PATH to WTC & Manhattan downtown /Grocery, restaurants, Supermarkets etc. are nearby /Queen bed, smart TV, desk, wardrobe, clean bathroom, stocked kitchen, WIFI, central heating & Window AC.",,https://a0.muscache.com/pictures/miso/Hosting-1019633298118840991/original/37843d31-ddfb-4226-bb4c-5424b39470b9.jpeg,443343607,https://www.airbnb.com/users/show/443343607,Kevin,2022-02-03,"Ridgewood, NJ",,within an hour,100%,95%,f,https://a0.muscache.com/im/pictures/user/501d63cd-b59a-41ec-94d0-f8068a430c80.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/501d63cd-b59a-41ec-94d0-f8068a430c80.jpg?aki_policy=profile_x_medium,Bergen-Lafayette,81,288,"['email', 'phone']",t,t,,Ward D (councilmember Michael Yun),,40.746565644782535,-74.04730141979392,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking on premises"", ""Essentials"", ""Bathtub"", ""Drying rack for clothing"", ""Shampoo""]",$66.00,30,365,30,30,365,365,30.0,365.0,,t,0,0,0,261,2025-03-18,0,0,0,185,0,0,0.0,,,,,,,,,,,f,43,2,41,0,
1212,1157341837579829061,https://www.airbnb.com/rooms/1157341837579829061,20250317171123,2025-03-18,city scrape,City Escape Bedroom near NYC/ MetLife/Train WIFI,"Welcome to our urban sanctuary! Nestled in the heart of the city, our stunning private bedroom inside a modern apartment offers the perfect blend of comfort, convenience, and style. Whether you're a solo traveler, a couple on a romantic getaway, or a business traveler seeking a tranquil space, this is the place for you.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE1NzM0MTgzNzU3OTgyOTA2MQ==/original/9a4f77a6-d25b-4aa4-8efa-3514d9f44bd0.jpeg,536849530,https://www.airbnb.com/users/show/536849530,Customer Service,2023-09-12,"Jersey City, NJ","Hi! 

I’m Evelyn, the host behind Brick City Excellence! I’m passionate about creating a welcoming, comfortable, and hassle-free stay. As a traveler myself, I know the little details matter. My team and I ensure clean, well-maintained spaces with great service. Whether for work or leisure, I’m here to help make your stay smooth and enjoyable. Looking forward to hosting you!",,,,f,https://a0.muscache.com/im/pictures/user/User/original/5cc13823-6e9d-42da-8de3-c2d8515f2a93.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/5cc13823-6e9d-42da-8de3-c2d8515f2a93.jpeg?aki_policy=profile_x_medium,,53,57,"['email', 'phone']",t,t,,Ward F (councilmember Jermaine D. Robinson),,40.70654,-74.07675,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Body soap"", ""Hair dryer"", ""Smart lock"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Kitchenette"", ""Freezer"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Safe"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",$50.00,1,28,1,1,28,28,1.0,28.0,,t,6,10,26,26,2025-03-18,18,18,0,26,16,166,8300.0,2024-06-21,2025-02-08,4.61,4.78,4.61,4.78,4.83,3.94,4.61,Str-2024-65646,f,28,7,21,0,1.99
1213,1157662849952726871,https://www.airbnb.com/rooms/1157662849952726871,20250317171123,2025-03-18,city scrape,Free Parking - 2BR skyline - 3min Walk to NYC PATH,"This 2-bedroom apartment offers breathtaking NYC skyline views and is a 3-minute walk to the PATH train, getting you to Manhattan in minutes.<br /><br />Enjoy a fully furnished space with high-speed Wi-Fi, a spacious living area, and a full kitchen. A total of 3 TVs. A TV in each of the two bedrooms and a 65-in smart TV in the living room. The bathroom includes a separate shower and bath. <br /><br />Perfect for business travelers or families, the apartment offers comfort, style, and unbeatable convenience.",,https://a0.muscache.com/pictures/hosting/Hosting-1157662849952726871/original/f7f209e3-43d6-45b0-ae49-a511116c8c12.jpeg,160161876,https://www.airbnb.com/users/show/160161876,Mina,2017-11-26,"Provo, UT",,within an hour,88%,100%,f,https://a0.muscache.com/im/pictures/user/49b75aa9-450b-4940-8b79-c83365460d9e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/49b75aa9-450b-4940-8b79-c83365460d9e.jpg?aki_policy=profile_x_medium,Journal Square,1,2,"['email', 'phone', 'work_email']",t,t,,Ward C (councilmember Richard Boggiano),,40.7364,-74.06162,Entire condo,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Host greets you"", ""Elevator"", ""Dryer \u2013 In building"", ""Self check-in"", ""Lockbox"", ""Central heating"", ""Dedicated workspace"", ""Hot water"", ""Smoke alarm"", ""Window AC unit"", ""Iron"", ""Free parking garage on premises \u2013 1 space"", ""65 inch HDTV with Roku, Netflix, Hulu, HBO Max, Fire TV, Disney+, Apple TV, Amazon Prime Video"", ""Washer \u2013\u00a0In building"", ""Shared pool"", ""Essentials"", ""Shared gym in building""]",$150.00,28,730,28,28,1125,1125,28.0,1125.0,,t,16,22,41,254,2025-03-18,3,3,0,178,2,168,25200.0,2024-11-24,2025-01-10,3.67,4.67,4.33,5.0,4.33,5.0,4.67,,t,1,1,0,0,0.78
1215,1158638879772742773,https://www.airbnb.com/rooms/1158638879772742773,20250317171123,2025-03-18,city scrape,"Stylish 2Beds, 2Baths, breathtaking rooftop view!","Your ideal home away from home, This cozy Airbnb features 2 comfortable bedrooms, with 2 bathroom. With a well-appointed kitchen,  living space, and central location, you'll have everything you need for great stay.<br />Third floor, no elevator<br />Enjoy a wonderful outdoor space, prepare a delicious BBQ, and the best views of NJ and NY!<br /><br />✔ 15 min Manhattan<br />✔ 7 min Lincoln Park<br />✔ 10 min Liberty State Park <br />✔ Fully Equipped Kitchen <br />✔ Smart TVs <br />✔ High Speed Wi-Fi",,https://a0.muscache.com/pictures/miso/Hosting-1158638879772742773/original/ebd2b11a-338d-448e-add8-dde3f15490da.jpeg,529291676,https://www.airbnb.com/users/show/529291676,Alta Gama Luxury Rentals,2023-08-01,"Miami, FL","Alta Gama Luxury Rentals is a team of dedicated professionals committed to delivering a resort-like experience for guests seeking fantastic vacation rentals across the United States. There's nothing more reassuring than discovering a place that feels like a second home during your travels. Our mission is to provide that sense of comfort and luxury, ensuring your stay exceeds expectations, leaving you with cherished memories of your home.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-529291676/original/3f753f37-3bf1-4c8a-83a4-79900f16a05b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-529291676/original/3f753f37-3bf1-4c8a-83a4-79900f16a05b.jpeg?aki_policy=profile_x_medium,West Side,10,10,['phone'],t,t,,Ward F (councilmember Jermaine D. Robinson),,40.70903,-74.07649,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Smart lock"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Barbecue utensils"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Conditioner"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Breakfast"", ""Laundromat nearby"", ""Iron"", ""Shower gel"", ""Safe"", ""Other electric stove"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""BBQ grill"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Coffee maker: drip coffee maker"", ""Shampoo""]",$137.00,1,365,1,1,1125,1125,1.0,1125.0,,t,13,26,48,323,2025-03-18,33,33,1,247,29,255,34935.0,2024-05-20,2025-02-19,4.73,4.67,4.85,4.97,4.88,4.36,4.88,Exempt,t,8,8,0,0,3.27
1216,1159465877903543484,https://www.airbnb.com/rooms/1159465877903543484,20250317171123,2025-03-18,city scrape,Spacious 1 Bedroom Apartment,"Spend your vacation in New York staying in a centrally located hip area of downtown Jersey City. My one bedroom apartment is adjacent to the path train. Enjoy your day exploring Jersey City and its ample stores, boutiques, farmers markets and restaurants. Hop on the path train at Grove Street and be in New York City in just two or three short stops and enjoy all that New York City has to offer. Perfect spot to make your trip seamless and enjoyable! <br /><br />420 friendly! LGBTQ friendly :)",,https://a0.muscache.com/pictures/hosting/Hosting-1159465877903543484/original/2b2f2324-59b2-4632-9054-9fb9cda57d87.jpeg,28499718,https://www.airbnb.com/users/show/28499718,Gina,2015-02-28,"Jersey City, NJ",,a few days or more,11%,61%,f,https://a0.muscache.com/im/pictures/user/dd13bf37-047e-495e-bc24-7a286d63f308.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dd13bf37-047e-495e-bc24-7a286d63f308.jpg?aki_policy=profile_x_medium,Downtown Jersey City,1,1,"['email', 'phone']",t,t,,Ward E (councilmember James Solomon),,40.72234,-74.04669,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Trash compactor"", ""Oven"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Baking sheet"", ""Freezer"", ""Smoking allowed"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Paid parking on premises"", ""Bathtub"", ""Exercise equipment"", ""Shampoo""]",$140.00,28,365,28,28,365,365,28.0,365.0,,t,4,5,5,168,2025-03-18,9,9,0,168,9,255,35700.0,2024-06-09,2024-08-25,4.89,5.0,5.0,5.0,5.0,4.78,4.89,,f,1,1,0,0,0.95
1218,1160849925595734388,https://www.airbnb.com/rooms/1160849925595734388,20250317171123,2025-03-18,city scrape,JC Vibes-Gem Private Room,"Enjoy a stylish experience at this centrally located, newly renovated place. Bergen Lafayette in Jersey City is a diverse, historically rich neighborhood undergoing revitalization. It blends historic brownstones with newer developments, boasts a vibrant community spirit, Challenges persist, but community engagement and ongoing revitalization efforts make it an attractive area for residents seeking urban living with a strong sense of community.","Bergen Lafayette is a diverse and historic neighborhood located in Jersey City, New Jersey. It's situated in the southern part of Jersey City and is known for its rich history, vibrant culture, and community-oriented atmosphere. Here are some key aspects of the Bergen Lafayette neighborhood:<br /><br />1. **Historical Significance:** Bergen Lafayette has a deep historical background. It was initially a part of the old city of Bergen and has a legacy dating back to the 17th century. The area has seen significant changes over time, witnessing industrial growth and subsequent decline, followed by periods of revitalization and community-driven initiatives.<br /><br />2. **Diversity:** The neighborhood is home to a diverse population, comprising various ethnicities, cultures, and socio-economic backgrounds. This diversity is reflected in its residents, local businesses, and community events.<br /><br />3. **Residential Character:** Bergen Lafayette offers a mix of residential housing option",https://a0.muscache.com/pictures/miso/Hosting-1040726129105648168/original/724dc8a7-7f68-4efc-9d7b-2e9b8c3f1920.jpeg,549010681,https://www.airbnb.com/users/show/549010681,Jc,2023-12-01,,,within an hour,100%,98%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Greenville,14,16,"['email', 'phone']",f,t,Neighborhood highlights,Ward F (councilmember Jermaine D. Robinson),,40.70716,-74.08006,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Body soap"", ""Hair dryer"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Conditioner"", ""Dedicated workspace"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Kitchenette"", ""Freezer"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Refrigerator"", ""Heating"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo""]",$32.00,1,28,1,1,28,28,1.0,28.0,,t,12,37,67,67,2025-03-18,21,21,1,67,19,193,6176.0,2024-06-02,2025-03-09,4.38,4.71,4.67,4.38,4.62,3.43,4.43,STR-101263-2025,f,14,0,14,0,2.17
1219,1161131485225283398,https://www.airbnb.com/rooms/1161131485225283398,20250317171123,2025-03-18,city scrape,Parkway Place,"Make your Jersey City family adventure unforgettable at our Wegman Parkway haven! Our place is ideally suited for families, offering comfortable spaces for everyone to relax and unwind. Plus, our convenient location puts you steps away from family-friendly fun. we are conveniently located next to public transportation and access to highways for the  Holland and Lincoln tunnels. Liberty State Park is a few minutes away.<br />Please ensure you list ALL guests that would be staying with us.",,https://a0.muscache.com/pictures/miso/Hosting-1161131485225283398/original/a12718e7-b22f-4d48-b627-124214315fbc.jpeg,84535899,https://www.airbnb.com/users/show/84535899,Fayiz,2016-07-18,"New York, NY",,within a few hours,100%,88%,f,https://a0.muscache.com/im/pictures/user/2aae20be-3c46-45bc-93d7-480f8f5e7a3f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2aae20be-3c46-45bc-93d7-480f8f5e7a3f.jpg?aki_policy=profile_x_medium,Greenville,2,2,"['email', 'phone']",t,t,,Ward F (councilmember Jermaine D. Robinson),,40.70626,-74.08546,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Free driveway parking on premises \u2013 1 space"", ""Host greets you"", ""Coffee"", ""50 inch TV with Fire TV"", ""Hangers"", ""Room-darkening shades"", ""Pocket wifi"", ""Central heating"", ""Conditioner"", ""Dedicated workspace"", ""Housekeeping available from 4:00\u202fPM to 6:00\u202fPM - available at extra cost"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Shampoo""]",$314.00,28,365,28,28,1125,1125,28.0,1125.0,,t,30,60,90,270,2025-03-18,5,5,0,270,5,255,80070.0,2024-07-01,2024-12-08,4.2,4.0,4.2,4.4,4.2,3.6,3.8,,f,2,2,0,0,0.57
1220,1161204802056358395,https://www.airbnb.com/rooms/1161204802056358395,20250317171123,2025-03-18,city scrape,Modern & Spacious 3 BED/ 2 BA Condo mins from NYC,"Welcome to your stylish urban escape in Jersey City! This brand-new, fully furnished condo offers 3 comfy queen beds, 2 full baths, a fully equipped kitchen, and a spacious living area. Enjoy high-speed Wi-Fi, a smart TV, & central A/C or heat. <br /><br />Located stone’s throw away from Journal Square, you're literally minutes from vibrant dining, shopping, and easy transit to Manhattan (15 mins to WTC, 35 mins to Herald Sq or Port Authority). Book your stay and experience the best of Jersey City living!",,https://a0.muscache.com/pictures/ca1880dc-f99b-4a8d-9a29-ddf4b52afc8b.jpg,24862194,https://www.airbnb.com/users/show/24862194,Karan,2014-12-15,"New York, NY","Corporate Strategy professional in the payments industry, who enjoys traveling around the world and interacting with folks from different walks of life.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/c4ea913f-400a-45a3-a403-cf13effdaea8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c4ea913f-400a-45a3-a403-cf13effdaea8.jpg?aki_policy=profile_x_medium,The Heights,1,1,"['email', 'phone', 'work_email']",t,t,,Ward C (councilmember Richard Boggiano),,40.73451,-74.05236,Entire condo,Entire home/apt,7,2.0,2 baths,3.0,0.0,"[""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Trash compactor"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Books and reading material"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Bathtub"", ""Exterior security cameras on property"", ""Shampoo""]",$280.00,28,30,28,28,1125,1125,28.0,1125.0,,t,15,27,45,225,2025-03-18,22,22,1,225,20,255,71400.0,2024-06-02,2025-02-17,5.0,5.0,5.0,4.91,5.0,4.64,4.95,,t,1,1,0,0,2.28
1221,1161709529021584109,https://www.airbnb.com/rooms/1161709529021584109,20250317171123,2025-03-18,city scrape,Wegman Place,"Make your Jersey City family adventure unforgettable at our Wegman Parkway haven! Our place is ideally suited for families, offering comfortable spaces for everyone to relax and unwind. Plus, our convenient location puts you steps away from family-friendly fun.<br /><br />Please ensure you list ALL guests that would be staying with us.","Walkable and well-connected: Claremont boasts a high walk score, meaning you can get to many errands and destinations on foot.  The neighborhood is also conveniently located near the Hudson-Bergen Light Rail, which can whisk you downtown in minutes. <br /><br />Up-and-coming vibe: Claremont is a neighborhood on the rise. You'll find a mix of residential streets with historic homes and new developments offering modern apartments. There's also a growing restaurant scene on nearby West Side Avenue.<br /><br />Easy access to green spaces: Take a break from the city life at nearby Liberty State Park or venture a little further to the expansive greenery of Audubon Park.<br /><br />Here are some things to consider as well:<br /><br />Limited grocery options: While there are some smaller shops for essentials, there aren't any major supermarkets within walking distance. However,  a Light Rail ride can bring you to larger grocery stores downtown.",https://a0.muscache.com/pictures/miso/Hosting-1161709529021584109/original/bd37e911-d7f5-4f32-8f9b-c04e2eda765e.jpeg,84535899,https://www.airbnb.com/users/show/84535899,Fayiz,2016-07-18,"New York, NY",,within a few hours,100%,88%,f,https://a0.muscache.com/im/pictures/user/2aae20be-3c46-45bc-93d7-480f8f5e7a3f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2aae20be-3c46-45bc-93d7-480f8f5e7a3f.jpg?aki_policy=profile_x_medium,Greenville,2,2,"['email', 'phone']",t,t,Neighborhood highlights,Ward F (councilmember Jermaine D. Robinson),,40.70562,-74.08457,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Conditioner"", ""Fire pit"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Exterior security cameras on property"", ""Shampoo""]",$371.00,28,365,28,28,365,365,28.0,365.0,,t,30,60,90,270,2025-03-18,3,3,0,270,3,168,62328.0,2024-09-02,2024-12-08,4.0,4.33,5.0,4.67,4.67,3.67,3.67,,t,2,2,0,0,0.45
1222,1163167080051535622,https://www.airbnb.com/rooms/1163167080051535622,20250317171123,2025-03-18,city scrape,Jersey City Cozy & Sunny 3BR - 20min to NYC,"Welcome to Jersey City – NYC’s 6th Borough! 🗽<br /><br />Stay at our sunny and spacious 3-bed apartment, thoughtfully designed for a perfect NYC stay. Whether you're visiting with family or friends, enjoy a stylish retreat with modern comforts and easy access to the city.<br /><br />✨ What You’ll Love:<br />✔ Stylish and cozy interiors☀️🏠<br />✔ Prime location to NYC’s top attractions 🏙️<br />✔ Cafe, dining & entertainment scene ☕<br />✔ Walking distance to transit & essentials<br /><br />📅 Book now for an unforgettable stay!",,https://a0.muscache.com/pictures/hosting/Hosting-1163167080051535622/original/6be97565-bd6c-4cf1-9a42-e24c1e161680.jpeg,20211429,https://www.airbnb.com/users/show/20211429,Wenda,2014-08-18,"New York, NY",,within an hour,100%,90%,f,https://a0.muscache.com/im/pictures/user/User-20211429/original/66c94c81-e50c-427c-8157-7ddb6400c00a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-20211429/original/66c94c81-e50c-427c-8157-7ddb6400c00a.jpeg?aki_policy=profile_x_medium,Bergen-Lafayette,1,1,"['email', 'phone']",t,f,,Ward F (councilmember Jermaine D. Robinson),,40.7224,-74.06605,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Barbecue utensils"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Fire pit"", ""Dedicated workspace"", ""Private BBQ grill: charcoal, gas, wood-burning"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Portable fans"", ""Blender"", ""Smoke alarm"", ""Baking sheet"", ""Hot water kettle"", ""Cleaning products"", ""Standalone high chair - always at the listing"", ""Paid dryer \u2013 In unit"", ""Patio or balcony"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Paid washer \u2013 In unit"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Shampoo""]",$158.00,1,1125,2,3,1125,1125,2.9,1125.0,,t,12,29,47,230,2025-03-18,27,27,3,230,21,248,39184.0,2024-06-23,2025-03-05,4.59,4.93,4.85,4.81,4.81,4.3,4.63,STR-006293-2024,t,1,1,0,0,3.01
